"LogName","TimeCreated","ProviderName","Id","Level","RecordId","Message"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Power","172","Informatie","80532","Status van connectiviteit in stand-by: Disconnected, Reden: NIC compliance"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80533","Processor 0 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 27
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80534","Processor 2 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80535","Processor 4 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80536","Processor 6 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80537","Processor 8 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80538","Processor 10 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80539","Processor 1 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80540","Processor 3 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80541","Processor 5 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80542","Processor 7 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80543","Processor 9 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:40","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80544","Processor 11 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 41
Minimumversnellingspercentage: 3"
"System","3-7-2026 10:36:42","Microsoft-Windows-Ntfs","98","Informatie","80546","Volume D: (\Device\HarddiskVolume3) is in orde. U hoeft geen actie te ondernemen."
"System","3-7-2026 10:36:42","Microsoft-Windows-Ntfs","98","Informatie","80547","Volume \\?\Volume{22394d4a-a0f1-475a-a29c-0a0a52216bcf} (\Device\HarddiskVolume4) is in orde. U hoeft geen actie te ondernemen."
"System","3-7-2026 10:36:45","Microsoft-Windows-Ntfs","98","Informatie","80548","Volume F: (\Device\HarddiskVolume8) is in orde. U hoeft geen actie te ondernemen."
"System","3-7-2026 10:36:45","Microsoft-Windows-Ntfs","98","Informatie","80549","Volume \\?\Volume{f4845a66-0ba9-4ceb-b14b-9dc75c39f6e3} (\Device\HarddiskVolume7) is in orde. U hoeft geen actie te ondernemen."
"System","3-7-2026 10:36:45","Microsoft-Windows-Kernel-General","24","Informatie","80550","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","3-7-2026 10:36:56","EventLog","6005","Informatie","80521","De Event Log-service is gestart."
"System","3-7-2026 10:37:05","Service Control Manager","7026","Informatie","80593","De volgende opstart- of systeemstartstuurprogramma's zijn niet geladen: 
CTIAIO
dam
EhStorClass
uiomap"
"System","3-7-2026 11:17:34","Microsoft-Windows-Kernel-General","24","Informatie","80608","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","3-7-2026 11:17:34","Microsoft-Windows-Kernel-General","1","Informatie","80609","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎03T09:17:34.221298300Z van ‎2026‎-‎07‎-‎03T09:18:04.059380900Z.
Tijdsverschil: -29838 ms

Wijzigingsreden: An application or system component changed the time.
Proces: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 1964).

RTC-tijd: ‎2026‎-‎07‎-‎03T11:17:34.221298300Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","3-7-2026 11:17:34","Microsoft-Windows-Kernel-General","24","Informatie","80611","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","3-7-2026 11:17:34","Microsoft-Windows-Kernel-General","1","Informatie","80612","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎03T09:17:34.222852300Z van ‎2026‎-‎07‎-‎03T09:17:34.221298300Z.
Tijdsverschil: 1 ms

Wijzigingsreden: An application or system component changed the time.
Proces: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 1964).

RTC-tijd: ‎2026‎-‎07‎-‎03T11:17:34.222852300Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","3-7-2026 11:48:28","Microsoft-Windows-Ntfs","98","Informatie","80614","Volume windows (\Device\HarddiskVolumeShadowCopy2) is in orde. U hoeft geen actie te ondernemen."
"System","3-7-2026 11:48:29","Microsoft-Windows-Kernel-General","11","Informatie","80615","TxR Init-fase voor component \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\SYSTEM (TM: {4f04fdaf-76ba-11f1-9743-d45d64b4272d}, RM: {4f04fdae-76ba-11f1-9743-d45d64b4272d}) is voltooid met resultaat=0xC00000A2 (interne code=7)."
"System","3-7-2026 11:48:29","Microsoft-Windows-Kernel-General","11","Informatie","80616","TxR Init-fase voor component \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\DRIVERS (TM: {4f04fdb2-76ba-11f1-9743-d45d64b4272d}, RM: {4f04fdb1-76ba-11f1-9743-d45d64b4272d}) is voltooid met resultaat=0xC00000A2 (interne code=7)."
"System","3-7-2026 11:48:30","Microsoft-Windows-Kernel-General","11","Informatie","80617","TxR Init-fase voor component \??\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\WINDOWS\System32\config\SOFTWARE (TM: {4f04fdb5-76ba-11f1-9743-d45d64b4272d}, RM: {4f04fdb4-76ba-11f1-9743-d45d64b4272d}) is voltooid met resultaat=0xC00000A2 (interne code=7)."
"Application","3-7-2026 13:12:03","Windows Error Reporting","1001","Informatie","83469","Foutbucket 1336151086713246286, type 5
Naam van gebeurtenis: crashpad_log
Antwoord: Niet beschikbaar
Id van CAB-bestand: 0

Handtekening van probleem:
P1: MicrosoftEdgeUpdate.exe
P2: 1.3.241.15
P3: OnLogonLaunchError|edge-stable
P4: 0x80070002
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Toegevoegde bestanden:
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.4d4bff45-183b-4726-95ef-9b2631d1637c.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.5bb43f8b-f4ed-4dac-9d13-d6752b0c7035.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.52d70a6e-a283-4eb9-bcd1-78506e675d17.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b3b6a2e2-7f05-4204-b04c-2e0d56c0dfe4.tmp.xml

Deze bestanden zijn mogelijk hier beschikbaar:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_MicrosoftEdgeUpd_9d8d9db14f1a1b96b34253784441c87d1d881f54_00000000_e80d3049-eb06-48f9-8925-106a5569c333

Analysesymbool: 
Opnieuw zoeken naar oplossing: 0
Rapport-id: e80d3049-eb06-48f9-8925-106a5569c333
Rapportstatus: 268435456
Opgedeelde bucket: b281afb2ffc581aed28af65589cb924e
GUID van CAB-bestand: 0"
"Application","3-7-2026 13:12:03","Windows Error Reporting","1001","Informatie","83470","Foutbucket , type 0
Naam van gebeurtenis: crashpad_log
Antwoord: Niet beschikbaar
Id van CAB-bestand: 0

Handtekening van probleem:
P1: MicrosoftEdgeUpdate.exe
P2: 1.3.241.15
P3: OnLogonLaunchError|edge-stable
P4: 0x80070002
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Toegevoegde bestanden:
\\?\C:\ProgramData\Microsoft\EdgeUpdate\Log\MicrosoftEdgeUpdate.log
\\?\C:\Windows\SystemTemp\msedge_installer.log

Deze bestanden zijn mogelijk hier beschikbaar:
NULL

Analysesymbool: 
Opnieuw zoeken naar oplossing: 0
Rapport-id: e80d3049-eb06-48f9-8925-106a5569c333
Rapportstatus: 268697600
Opgedeelde bucket: 
GUID van CAB-bestand: 0"
"System","3-7-2026 13:12:05","Microsoft-Windows-Kernel-General","16","Informatie","80621","De toegangsgeschiedenis in component \??\C:\Users\rutge\AppData\Local\Packages\MicrosoftWindows.Client.Core_cw5n1h2txyewy\Settings\settings.dat is gewist, waarbij 3 sleutels zijn bijgewerkt en 1 gewijzigde pagina's zijn gemaakt."
"System","3-7-2026 13:12:05","Microsoft-Windows-Kernel-General","16","Informatie","80622","De toegangsgeschiedenis in component \??\C:\Users\rutge\AppData\Local\Packages\MicrosoftWindows.Client.CoreAI_cw5n1h2txyewy\Settings\settings.dat is gewist, waarbij 1 sleutels zijn bijgewerkt en 1 gewijzigde pagina's zijn gemaakt."
"System","3-7-2026 13:12:05","Microsoft-Windows-Kernel-General","16","Informatie","80623","De toegangsgeschiedenis in component \??\C:\Users\rutge\AppData\Local\Packages\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\Settings\settings.dat is gewist, waarbij 1 sleutels zijn bijgewerkt en 1 gewijzigde pagina's zijn gemaakt."
"System","3-7-2026 14:19:30","Microsoft-Windows-Kernel-General","16","Informatie","80624","De toegangsgeschiedenis in component \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat is gewist, waarbij 0 sleutels zijn bijgewerkt en 0 gewijzigde pagina's zijn gemaakt."
"Application","3-7-2026 15:01:30","Windows Error Reporting","1001","Informatie","83499","Foutbucket 2217963700611292289, type 5
Naam van gebeurtenis: RADAR_PRE_LEAK_64
Antwoord: Niet beschikbaar
Id van CAB-bestand: 0

Handtekening van probleem:
P1: vlc.exe
P2: 3.0.23.0
P3: 10.0.26200.2.0.0
P4: 
P5: 
P6: 
P7: 
P8: 
P9: 
P10: 

Toegevoegde bestanden:
\\?\C:\Users\rutge\AppData\Local\Temp\RDREE3F.tmp\empty.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.b3f17268-2ca6-4d7c-b7c6-832125e8b42b.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.c9446d7f-ccfc-4979-9e87-c7becefe9044.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.34ad811f-1bed-4adc-bf1e-47f43e23f124.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.125c2aa0-4c08-4a59-9baf-f4cce1d90440.tmp.xml

Deze bestanden zijn mogelijk hier beschikbaar:
NULL

Analysesymbool: 
Opnieuw zoeken naar oplossing: 0
Rapport-id: 61cf44f8-4b6e-4fcf-8969-e12ef6563acd
Rapportstatus: 268435456
Opgedeelde bucket: 2247c8ab38de4a86eec7ca3c03a59c81
GUID van CAB-bestand: 0"
"System","3-7-2026 19:31:05","Microsoft-Windows-Kernel-Power","187","Informatie","80631","Het gebruikersmodusproces heeft geprobeerd om de systeemstatus te wijzigen door de API's SetSuspendState of SetSystemPowerState aan te roepen."
"System","3-7-2026 19:31:05","Microsoft-Windows-Kernel-Power","566","Informatie","80632","De systeemsessie is overgegaan van 0 naar 1.

Reden ScreenOffGracePeriod 

BootId: 211"
"System","3-7-2026 19:31:05","Microsoft-Windows-Kernel-General","24","Informatie","80633","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","3-7-2026 19:31:05","Microsoft-Windows-Kernel-General","1","Informatie","80634","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎03T17:31:05.116503600Z van ‎2026‎-‎07‎-‎03T17:31:05.116461400Z.
Tijdsverschil: 0 ms

Wijzigingsreden: An application or system component changed the time.
Proces: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 1964).

RTC-tijd: ‎2026‎-‎07‎-‎03T19:31:05.116503600Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","3-7-2026 19:31:05","Microsoft-Windows-Kernel-Power","42","Informatie","80635","Het systeem wordt in de slaapstand gezet.

Reden: Application API"
"System","3-7-2026 19:31:06","Microsoft-Windows-Kernel-Power","107","Informatie","80636","Het systeem is hervat vanuit slaapstand."
"System","4-7-2026 08:15:08","Microsoft-Windows-Kernel-General","1","Informatie","80637","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎04T06:15:08.500000000Z van ‎2026‎-‎07‎-‎03T17:31:06.916834900Z.
Tijdsverschil: 45841583 ms

Wijzigingsreden: System time synchronized with the hardware clock.
Proces: '' (PID 4).

RTC-tijd: ‎2026‎-‎07‎-‎04T08:15:08.500000000Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Boot","30","Informatie","80638","Door de firmware zijn opstartmetingen gemeld."
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Boot","25","Informatie","80639","Het opstartmenubeleid was 0x1."
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Boot","27","Informatie","80640","Het opstarttype was 0x1."
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Boot","18","Informatie","80641","Er zijn 0x1 opstartopties op dit systeem."
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Boot","32","Informatie","80642","Bootmgr heeft 0 ms gewacht op gebruikersinvoer."
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Power","566","Informatie","80643","De systeemsessie is overgegaan van 1 naar 2.

Reden SxTransition 

BootId: 211"
"System","4-7-2026 08:15:09","Microsoft-Windows-Kernel-Power","566","Informatie","80645","De systeemsessie is overgegaan van 2 naar 4.

Reden Unknown 

BootId: 211"
"System","4-7-2026 08:15:10","Microsoft-Windows-Power-Troubleshooter","1","Informatie","80646","Het systeem is uit een toestand van laag energieverbruik gekomen.

Duur slaapstand: ‎2026‎-‎07‎-‎03T17:31:05.095962000Z
Slaapstand: ‎2026‎-‎07‎-‎04T06:15:09.462125100Z

Oorzaak van ontwaken: Unknown"
"System","4-7-2026 08:15:24","Microsoft-Windows-Kernel-General","24","Informatie","80650","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","4-7-2026 08:15:24","Microsoft-Windows-Kernel-General","1","Informatie","80651","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎04T06:15:24.037502600Z van ‎2026‎-‎07‎-‎04T06:15:25.515034100Z.
Tijdsverschil: -1477 ms

Wijzigingsreden: An application or system component changed the time.
Proces: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 1964).

RTC-tijd: ‎2026‎-‎07‎-‎04T08:15:24.037502600Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","4-7-2026 08:15:24","Microsoft-Windows-Kernel-General","24","Informatie","80652","De tijdzone-informatie is vernieuwd met afsluitreden 0. De huidige afwijking van de tijdzone is -120. "
"System","4-7-2026 08:15:24","Microsoft-Windows-Kernel-General","1","Informatie","80653","De systeemtijd is gewijzigd in ‎2026‎-‎07‎-‎04T06:15:24.039462500Z van ‎2026‎-‎07‎-‎04T06:15:24.039006700Z.
Tijdsverschil: 0 ms

Wijzigingsreden: An application or system component changed the time.
Proces: '\Device\HarddiskVolume6\Windows\System32\svchost.exe' (PID 1964).

RTC-tijd: ‎2026‎-‎07‎-‎04T08:15:24.039462500Z
Huidige afwijking van tijdzone: -120
RTC-tijd is in UTC: false
Systeemtijd is gebaseerd op RTC-tijd: false"
"System","4-7-2026 08:16:51","Microsoft-Windows-WindowsUpdateClient","43","Informatie","80656","Installatie is gestart: Windows heeft de installatie gestart van de volgende update: 9NRZT3Q9R3DL-Microsoft.WindowsAppRuntime.2"
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-General","12","Informatie","80658","Het besturingssysteem is gestart op systeemtijd ‎2026‎-‎07‎-‎04T10:43:18.500000000Z."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-General","25","Informatie","80659","De systeemtijd is geïnitialiseerd voor ‎2026‎-‎07‎-‎04T10:43:18.500000000Z. 

Laadprogrammatijd: ‎2026‎-‎07‎-‎04T10:43:17.000000000Z
Interne opstartvlaggen: 0x2
HAL RTC-foutcode: 0x0
RTC-tijd is utc: false
Soft boot: false
Success: true
Phase: 0"
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","153","Informatie","80660","Beveiliging op basis van virtualisatie (beleid: 0) is disabled."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","29","Fout","80661","Windows kan niet snel worden opgestart met de foutstatus 0xC00000D4."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","18","Informatie","80662","Er zijn 0x1 opstartopties op dit systeem."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","32","Informatie","80663","Bootmgr heeft 0 ms gewacht op gebruikersinvoer."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","18","Informatie","80664","Er zijn 0x1 opstartopties op dit systeem."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","32","Informatie","80665","Bootmgr heeft 0 ms gewacht op gebruikersinvoer."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","20","Informatie","80666","De laatste status van een geslaagde afsluitactie is true. De laatste status van een geslaagde opstartactie is true."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","238","Informatie","80667","EFI-afwijking voor tijdzone: 2047. Daglicht-vlaggen: 0. Tijd van firmware: ‎2026‎-‎07‎-‎04T12:43:17.000000000Z. "
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","25","Informatie","80668","Het opstartmenubeleid was 0x1."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","27","Informatie","80669","Het opstarttype was 0x0."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-Boot","30","Informatie","80670","Door de firmware zijn opstartmetingen gemeld."
"System","4-7-2026 12:43:18","Microsoft-Windows-Kernel-General","20","Informatie","80671","De configuratie van de schrikkelseconde is bijgewerkt.
Reden: Leap second data initialized from registry during boot
Schrikkelseconden ingeschakeld: true
Nieuw aantal schrikkelseconden: 0
Oud aantal schrikkelseconden: 0"
"System","4-7-2026 12:43:20","Microsoft-Windows-Ntfs","98","Informatie","80679","Volume C: (\Device\HarddiskVolume6) is in orde. U hoeft geen actie te ondernemen."
"System","4-7-2026 12:43:20","Microsoft-Windows-Kernel-Power","125","Informatie","80684","Thermische ACPI-zone \_TZ.TZ00 is geïnventariseerd.             
_PSV = 0K             
_TC1 = 0             
_TC2 = 0             
_TSP = 0ms             
_AC0 = 344K             
_AC1 = 328K             
_AC2 = 323K             
_AC3 = 318K             
_AC4 = 313K             
_AC5 = 0K             
_AC6 = 0K             
_AC7 = 0K             
_AC8 = 0K             
_AC9 = 0K             
_CRT = 392K             
_HOT = 0K             
minimale vertraging = 0             
_CR3 = 0K"
"System","4-7-2026 12:43:20","Microsoft-Windows-Kernel-Power","41","Kritiek","80685","Het systeem is opnieuw opgestart zonder eerst correct te zijn afgesloten. Deze fout is mogelijk veroorzaakt doordat het systeem niet meer reageert of is vastgelopen of doordat de stroom is uitgevallen."
"System","4-7-2026 12:43:20","Microsoft-Windows-Kernel-Power","172","Informatie","80686","Status van connectiviteit in stand-by: Disconnected, Reden: NIC compliance"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80687","Processor 0 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 27
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80688","Processor 2 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80689","Processor 4 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80690","Processor 6 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80691","Processor 8 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80692","Processor 10 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80693","Processor 1 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80694","Processor 3 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80695","Processor 5 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
"System","4-7-2026 12:43:21","Microsoft-Windows-Kernel-Processor-Power","55","Informatie","80696","Processor 7 in de groep 0 biedt de volgende energiebeheermogelijkheden:

Type niet-actieve status: ACPI Idle (C) States (3 status(sen))

Type prestatiestatus: ACPI Collaborative Processor Performance Control
Nominale frequentie (MHz): 2904
Maximumpercentage voor prestaties: 148
Minimumpercentage voor prestaties: 37
Minimumversnellingspercentage: 3"
